trial_id,arm_id_unq,arm_id_subgroup,arm_id,ctgov_group_code,arm_label,drug_name,drug_dose,drug_unit,drug_freq,drug2_name,drug2_dose,drug2_unit,drug2_freq,result_group_id,design_group_id,note,n_rand,subgroup_name,subgroup_name2,source
NCT02853630,ab0263,NA,ab0263,NA,vildagliptin,vildagliptin,100,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02863328,uaa11236,NA,aa1939,BG001|EG001|FG001|OG001,empagliflozin,empagliflozin,25,milligram,od,NA,NA,NA,NA,10061892|10061895|10061897|10061899,NA,uptitrated based on renal function,NA,NA,NA,NA
NCT02863328,uaa11237,NA,aa1938,BG000|EG000|FG000|OG000,semaglutide,semaglutide,14,milligram,od,NA,NA,NA,NA,10061891|10061894|10061896|10061898,NA,standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT02863328,uaa11238,NA,aa1940,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10061893,NA,NA,NA,NA,NA,NA
NCT02863419,uaa11239,NA,aa1942,BG001|EG001|FG001|OG001,liraglutide,liraglutide,1.8,milligram,od,NA,NA,NA,NA,10061910|10061914|10061917|10061920,NA,NA,NA,NA,NA,NA
NCT02863419,uaa11240,NA,aa1943,BG002|EG002|FG002|OG002,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10061911|10061915|10061918|10061921,NA,NA,NA,NA,NA,NA
NCT02863419,uaa11241,NA,aa1941,BG000|EG000|FG000|OG000,semaglutide,semaglutide,14,milligram,od,NA,NA,NA,NA,10061909|10061913|10061916|10061919,NA,standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT02863419,uaa11242,NA,aa1944,BG003,total,NA,NA,NA,NA,NA,NA,NA,NA,10061912,NA,NA,NA,NA,NA,NA
NCT02875821,updab0038,NA,updab0038,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02875821,updab0039,NA,updab0039,NA,ipragliflozin,ipragliflozin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02887677,updab0040,NA,updab0040,NA,dapagliflozin,dapagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02887677,updab0041,NA,updab0041,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02889510,unq_updaa10036,NA,updaa0051|updaa0052,EG000|OG000|FG000,liraglutide,liraglutide,1.8,mg,od,NA,NA,NA,NA,NA,NA,"crossover, first 7 weeks only| standardised uptitration to this dose|crossover, first 7 weeks only| standardised uptitration to this dose",NA,NA,NA,NA
NCT02889510,unq_updaa10037,NA,updaa0053|updaa0054,EG001|OG001|FG001,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossover, first 7 weeks only|crossover, first 7 weeks only",NA,NA,NA,NA
NCT02889510,unq_updaa10038,NA,updaa0050,BG000,total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02897349,uaa11243,NA,aa1945,BG001|EG001|FG001|OG001,linagliptin,linagliptin,5,milligram,od,NA,NA,NA,NA,10064475|10064478|10064480|10064482,NA,NA,NA,NA,NA,NA
NCT02897349,uaa11244,NA,aa1946,BG000|EG000|FG000|OG000,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10064474|10064477|10064479|10064481,NA,NA,NA,NA,NA,NA
NCT02897349,uaa11245,NA,aa1947,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10064476,NA,NA,NA,NA,NA,NA
NCT02906709,uaa11246,NA,aa1948|aa1949|aa1950|aa1951|aa1952,OG000|BG000|FG000|OG000|EG002|OG000|EG000,omarigliptin,omarigliptin,25,milligram,weekly,NA,NA,NA,NA,10065266|10065261|10065264|10065270|10065274|10065268|10065272,NA,phase a up to 16 weeks only|phase a up to 16 weeks only|phase a up to 16 weeks only|phase a up to 16 weeks only|phase a up to 16 weeks only,NA,NA,NA,NA
NCT02906709,uaa11247,NA,aa1953|aa1954|aa1955|aa1956|aa1957|aa1958,OG001|EG001|EG003|BG001|FG001|OG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10065267|10065273|10065275|10065262|10065265|10065271|10065269,NA,phase a up to 16 weeks only|phase a up to 16 weeks only|phase a up to 16 weeks only|phase a up to 16 weeks only|phase a up to 16 weeks only|phase a up to 16 weeks only,NA,NA,NA,NA
NCT02906709,uaa11248,NA,aa1959,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10065263,NA,NA,NA,NA,NA,NA
NCT02906930,uaa11249,NA,aa1963,BG003|EG003|FG003|OG003,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10065301|10065306|10065310|10065314,NA,NA,NA,NA,NA,NA
NCT02906930,uaa11250,NA,aa1961,BG002|EG002|FG002|OG002,semaglutide,semaglutide,14,milligram,od,NA,NA,NA,NA,10065300|10065305|10065309|10065313,NA,standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT02906930,uaa11251,NA,aa1960,BG000|EG000|FG000|OG000,semaglutide,semaglutide,3,milligram,od,NA,NA,NA,NA,10065298|10065303|10065307|10065311,NA,oral route,NA,NA,NA,NA
NCT02906930,uaa11252,NA,aa1962,BG001|EG001|FG001|OG001,semaglutide,semaglutide,7,milligram,od,NA,NA,NA,NA,10065299|10065304|10065308|10065312,NA,standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT02906930,uaa11253,NA,aa1964,BG004,total,NA,NA,NA,NA,NA,NA,NA,NA,10065302,NA,NA,NA,NA,NA,NA
NCT02911948,uaa11254,NA,aa1965,BG000|EG000|FG000|OG000,liraglutide,liraglutide,0.36,milligram,od,NA,NA,NA,NA,10065861|10065864|10065866|10065868,NA,allowed uptitration to 0.6mg,NA,NA,NA,NA
NCT02911948,uaa11255,NA,aa1966,BG001|EG001|FG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10065862|10065865|10065867|10065869,NA,NA,NA,NA,NA,NA
NCT02911948,uaa11256,NA,aa1967,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10065863,NA,NA,NA,NA,NA,NA
NCT02912455,unq_updaa10039,NA,updaa0058|updaa0059|updaa0060,FG000|EG000|OG000|BG000,canagliflozin,canagliflozin,300,mg,od,NA,NA,NA,NA,NA,NA,standardised uptitration to this dose|standardised uptitration to this dose|standardised uptitration to this dose,NA,NA,NA,NA
NCT02912455,unq_updaa10040,NA,updaa0055|updaa0056|updaa0057,BG001|EG001|OG001|FG001,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA|NA|NA,NA,NA,NA,NA
NCT02912455,unq_updaa10041,NA,updaa0061,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02914691,updab0042,NA,updab0042,NA,dapagliflozin,dapagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,"crossover, first 12 weeks only",NA,NA,NA,NA
NCT02914691,updab0043,NA,updab0043,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossover, first 12 weeks only",NA,NA,NA,NA
NCT02916706,uaa11257,NA,aa1968,BG001|EG001|FG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10154862|10154865|10154867|10154869,NA,NA,NA,NA,NA,NA
NCT02916706,uaa11258,NA,aa1969,BG000|EG000|FG000|OG000,teneligliptin,teneligliptin,20,milligram,od,NA,NA,NA,NA,10154861|10154864|10154866|10154868,NA,NA,NA,NA,NA,NA
NCT02916706,uaa11259,NA,aa1970,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10154863,NA,NA,NA,NA,NA,NA
NCT02919345,ab0264,NA,ab0264,NA,dapagliflozin,dapagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02919345,ab0265,NA,ab0265,NA,glibenclamide,glibenclamide,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02920801,ab0266,NA,ab0266,NA,metformin,metformin,750,mg,bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02920801,ab0267,NA,ab0267,NA,saxagliptin,saxagliptin,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02924064,uaa11260,NA,aa1971,BG001|EG001|FG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10154853|10154856|10154858|10154860,NA,NA,NA,NA,NA,NA
NCT02924064,uaa11261,NA,aa1972,BG000|EG000|FG000|OG000,teneligliptin,teneligliptin,20,milligram,od,NA,NA,NA,NA,10154852|10154855|10154857|10154859,NA,NA,NA,NA,NA,NA
NCT02924064,uaa11262,NA,aa1973,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10154854,NA,NA,NA,NA,NA,NA
NCT02925559,ab0268,NA,ab0268,NA,dapagliflozin,dapagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02925559,ab0269,NA,ab0269,NA,gliclazide,gliclazide,120,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02926937,uaa11263,NA,aa1974|aa1975,FG000|BG000|EG000|OG000,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10067287|10067283|10067290|10067294,NA,NA|NA,NA,NA,NA,NA
NCT02926937,uaa11264,NA,aa1976|aa1977,OG001|BG002|EG002|FG002|OG001,sotagliflozin,sotagliflozin,200,milligram,od,NA,NA,NA,NA,10067292|10067285|10067289|10067293|10067296,NA,NA|NA,NA,NA,NA,NA
NCT02926937,uaa11265,NA,aa1978,BG001|EG001|FG001|OG001,sotagliflozin,sotagliflozin,400,milligram,od,NA,NA,NA,NA,10067284|10067288|10067291|10067295,NA,NA,NA,NA,NA,NA
NCT02926937,uaa11266,NA,aa1979,BG003,total,NA,NA,NA,NA,NA,NA,NA,NA,10067286,NA,NA,NA,NA,NA,NA
NCT02926950,uaa11267,NA,aa1980|aa1981,EG000|BG000|FG000|OG000,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10067305|10067297|10067300|10067302,NA,NA|NA,NA,NA,NA,NA
NCT02926950,uaa11268,NA,aa1982|aa1983,EG001|OG001|BG001|FG001|OG001,sotagliflozin,sotagliflozin,400,milligram,od,NA,NA,NA,NA,10067304|10067306|10067298|10067301|10067303,NA,NA|NA,NA,NA,NA,NA
NCT02926950,uaa11269,NA,aa1984,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10067299,NA,NA,NA,NA,NA,NA
NCT02932436,updac0062,NA,updac0062,NA,empagliflozin,empagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02932436,updac0063,NA,updac0063,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02946541,ab0270,NA,ab0270,NA,evogliptin,evogliptin,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02946541,ab0271,NA,ab0271,NA,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02949193,ab0272,NA,ab0272,NA,evogliptin,evogliptin,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02949193,ab0273,NA,ab0273,NA,sitagliptin,sitagliptin,100,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02956811,ab0274,NA,ab0274,NA,dapagliflozin,dapagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02956811,ab0275,NA,ab0275,NA,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02963922,uaa11270,NA,aa1985|aa1986,BG000|EG000|OG000|FG000,liraglutide,liraglutide,3,milligram,od,NA,NA,NA,NA,10071152|10071157|10071159|10071155,NA,NA|NA,NA,NA,NA,NA
NCT02963922,uaa11271,NA,aa1987,BG001|EG001|FG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10071153|10071156|10071158|10071160,NA,NA,NA,NA,NA,NA
NCT02963922,uaa11272,NA,aa1988,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10071154,NA,NA,NA,NA,NA,NA
NCT02964247,uaa11273,NA,aa1989,BG000|EG000|FG000|OG000,liraglutide,liraglutide,1.8,milligram,od,NA,NA,NA,NA,10071192|10071195|10071197|10071199,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT02964247,uaa11274,NA,aa1990,BG001|EG001|FG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10071193|10071196|10071198|10071200,NA,NA,NA,NA,NA,NA
NCT02964247,uaa11275,NA,aa1991,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10071194,NA,NA,NA,NA,NA,NA
NCT02964585,updac0007,NA,updac0007,NA,canagliflozin,canagliflozin,100,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02964585,updac0008,NA,updac0008,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02973477,unq_updaa10042,NA,updaa0065|updaa0066|updaa0067,EG000|BG000|FG000|OG000,dapagliflozin,dapagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,"crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods|crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods|crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods",NA,NA,NA,NA
NCT02973477,unq_updaa10043,NA,updaa0068|updaa0069,BG001|FG001|OG001|EG001,glimepiride,glimepiride,4,mg,od,NA,NA,NA,NA,NA,NA,"crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods|crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods",NA,NA,NA,NA
NCT02973477,unq_updaa10044,NA,updaa0070,EG002,ignore_nonrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods",NA,NA,NA,NA
NCT02973477,unq_updaa10045,NA,updaa0062|updaa0063|updaa0064|updaa0071|updaa0072,OG000|OG001|OG001|OG000|OG001,ignore_pooled,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods|crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods|crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods|crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods|crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods",NA,NA,NA,NA
NCT02973477,unq_updaa10046,NA,updaa0073,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossover, take first 12 weeks only, ignore when pooled results over two crossvoer periods",NA,NA,NA,NA
NCT02974504,ab0276,NA,ab0276,NA,evogliptin,evogliptin,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02974504,ab0277,NA,ab0277,NA,linagliptin,linagliptin,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02998970,updab0044,NA,updab0044,NA,empagliflozin,empagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02998970,updab0045,NA,updab0045,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02999841,updab0046,NA,updab0046,NA,vildagliptin,vildagliptin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02999841,updab0047,NA,updab0047,NA,acarbose,acarbose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03007329,ab0278,NA,ab0278,NA,exenatide,exenatide,2,mg,weekly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03007329,ab0279,NA,ab0279,NA,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03011177,ab0280,NA,ab0280,NA,linagliptin,linagliptin,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03011177,ab0281,NA,ab0281,NA,teneligliptin,teneligliptin,20,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03015220,uaa11276,NA,aa1995,BG003|EG003|FG003|OG003,dulaglutide,dulaglutide,0.75,milligram,weekly,NA,NA,NA,NA,10075715|10075720|10075724|10075728,NA,NA,NA,NA,NA,NA
NCT03015220,uaa11277,NA,aa1993,BG002|EG002|FG002|OG002,semaglutide,semaglutide,14,milligram,od,NA,NA,NA,NA,10075714|10075719|10075723|10075727,NA,standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT03015220,uaa11278,NA,aa1992,BG000|EG000|FG000|OG000,semaglutide,semaglutide,3,milligram,od,NA,NA,NA,NA,10075712|10075717|10075721|10075725,NA,oral route,NA,NA,NA,NA
NCT03015220,uaa11279,NA,aa1994,BG001|EG001|FG001|OG001,semaglutide,semaglutide,7,milligram,od,NA,NA,NA,NA,10075713|10075718|10075722|10075726,NA,standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT03015220,uaa11280,NA,aa1996,BG004,total,NA,NA,NA,NA,NA,NA,NA,NA,10075716,NA,NA,NA,NA,NA,NA
NCT03018028,uaa11281,NA,aa1997,BG003|EG003|FG003|OG003,liraglutide,liraglutide,0.9,milligram,od,NA,NA,NA,NA,10075916|10075922|10075927|10075932,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT03018028,uaa11282,NA,aa1999,BG004|EG004|FG004|OG004,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10075917|10075923|10075928|10075933,NA,NA,NA,NA,NA,NA
NCT03018028,uaa11283,NA,aa1998,BG002|EG002|FG002|OG002,semaglutide,semaglutide,14,milligram,od,NA,NA,NA,NA,10075915|10075921|10075926|10075931,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT03018028,uaa11284,NA,aa2000|aa2001,BG000|EG000|OG000|FG000,semaglutide,semaglutide,3,milligram,od,NA,NA,NA,NA,10075913|10075924|10075929|10075919,NA,NA|NA,NA,NA,NA,NA
NCT03018028,uaa11285,NA,aa2002,BG001|EG001|FG001|OG001,semaglutide,semaglutide,7,milligram,od,NA,NA,NA,NA,10075914|10075920|10075925|10075930,NA,NA,NA,NA,NA,NA
NCT03018028,uaa11286,NA,aa2003,BG005,total,NA,NA,NA,NA,NA,NA,NA,NA,10075918,NA,NA,NA,NA,NA,NA
NCT03021187,uaa11287,NA,aa2010,BG003|EG003|FG003|OG003,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10076360|10076365|10076369|10076373,NA,NA,NA,NA,NA,NA
NCT03021187,uaa11288,NA,aa2006|aa2007,BG002|FG002|OG002|EG002,semaglutide,semaglutide,14,milligram,od,NA,NA,NA,NA,10076359|10076364|10076368|10076372,NA,standardised uptitration to this dose | oral route|standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT03021187,uaa11289,NA,aa2004|aa2005,BG000|FG000|OG000|EG000,semaglutide,semaglutide,3,milligram,od,NA,NA,NA,NA,10076357|10076362|10076366|10076370,NA,oral route|oral route,NA,NA,NA,NA
NCT03021187,uaa11290,NA,aa2008|aa2009,BG001|FG001|OG001|EG001,semaglutide,semaglutide,7,milligram,od,NA,NA,NA,NA,10076358|10076363|10076367|10076371,NA,standardised uptitration to this dose | oral route|standardised uptitration to this dose | oral route,NA,NA,NA,NA
NCT03021187,uaa11291,NA,aa2011,BG004,total,NA,NA,NA,NA,NA,NA,NA,NA,10076361,NA,NA,NA,NA,NA,NA
NCT03050229,ab0282,NA,ab0282,NA,empagliflozin,empagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03050229,ab0283,NA,ab0283,NA,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03061214,uaa11292,NA,aa2013,BG000|EG000|FG000|OG000,semaglutide,semaglutide,0.5,milligram,weekly,NA,NA,NA,NA,10080184|10080188|10080191|10080194,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT03061214,uaa11293,NA,aa2012,BG001|EG001|FG001|OG001,semaglutide,semaglutide,1,milligram,weekly,NA,NA,NA,NA,10080185|10080189|10080192|10080195,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT03061214,uaa11294,NA,aa2014,BG002|EG002|FG002|OG002,sitagliptin,sitagliptin,100,milligram,od,NA,NA,NA,NA,10080186|10080190|10080193|10080196,NA,NA,NA,NA,NA,NA
NCT03061214,uaa11295,NA,aa2015,BG003,total,NA,NA,NA,NA,NA,NA,NA,NA,10080187,NA,NA,NA,NA,NA,NA
NCT03066830,uaa11296,NA,aa2016|aa2017,BG000|FG000|OG000|EG000,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10080500|10080503|10080505|10080508,NA,NA|NA,NA,NA,NA,NA
NCT03066830,uaa11297,NA,aa2018|aa2019|aa2020,BG001|FG001|OG001|OG001|EG001,sotagliflozin,sotagliflozin,400,milligram,od,NA,NA,NA,NA,10080501|10080504|10080506|10080507|10080509,NA,NA|NA|NA,NA,NA,NA,NA
NCT03066830,uaa11298,NA,aa2021,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10080502,NA,NA,NA,NA,NA,NA
NCT03068065,ab0284,NA,ab0284,NA,gliclazide,gliclazide,60,mg,bd,NA,NA,NA,NA,NA,NA,standardised uptitration,NA,NA,NA,NA
NCT03068065,ab0285,NA,ab0285,NA,liraglutide,liraglutide,1.8,mg,od,NA,NA,NA,NA,NA,NA,standardised uptitration,NA,NA,NA,NA
NCT03068065,ab0286,NA,ab0286,NA,metformin,metformin,1000,mg,bd,NA,NA,NA,NA,NA,NA,standardised uptitration,NA,NA,NA,NA
NCT03076112,updac0052,NA,updac0052,NA,ipragliflozin,ipragliflozin,50,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03076112,updac0053,NA,updac0053,NA,sitagliptin,sitagliptin,100,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03086330,uaa11299,NA,aa2024,BG001|EG001|FG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10082074|10082077|10082079|10082081,NA,NA,NA,NA,NA,NA
NCT03086330,uaa11300,NA,aa2022|aa2023,BG000|EG000|OG000|FG000,semaglutide,semaglutide,1,milligram,weekly,NA,NA,NA,NA,10082073|10082078|10082080|10082076,NA,standardised uptitration to this dose|standardised uptitration to this dose,NA,NA,NA,NA
NCT03086330,uaa11301,NA,aa2025,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10082075,NA,NA,NA,NA,NA,NA
NCT03089333,ab0287,NA,ab0287,NA,dapagliflozin,dapagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,crossover,NA,NA,NA,NA
NCT03089333,ab0288,NA,ab0288,NA,glibenclamide,glibenclamide,5,mg,od,NA,NA,NA,NA,NA,NA,crossover,NA,NA,NA,NA
NCT03115112,uaa11302,NA,aa2026|aa2027|aa2028,OG000|BG000|EG000|FG000|OG000,bexagliflozin,bexagliflozin,20,milligram,od,NA,NA,NA,NA,10084301|10084294|10084303|10084297|10084299,NA,NA|NA|NA,NA,NA,NA,NA
NCT03115112,uaa11303,NA,aa2029|aa2030|aa2031,OG001|BG001|EG001|FG001|OG001,sitagliptin,sitagliptin,100,milligram,od,NA,NA,NA,NA,10084302|10084295|10084304|10084298|10084300,NA,NA|NA|NA,NA,NA,NA,NA
NCT03115112,uaa11304,NA,aa2032,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10084296,NA,NA,NA,NA,NA,NA
NCT03125694,ab0289,NA,ab0289,NA,pioglitazone,pioglitazone,30,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03125694,ab0290,NA,ab0290,NA,sitagliptin,sitagliptin,100,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03136484,uaa11305,NA,aa2033,BG001|EG001|FG001|OG001,canagliflozin,canagliflozin,300,milligram,od,NA,NA,NA,NA,10086229|10086232|10086234|10086236,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT03136484,uaa11306,NA,aa2034|aa2035,BG000|EG000|OG000|FG000,semaglutide,semaglutide,1,milligram,od,NA,NA,NA,NA,10086228|10086233|10086235|10086231,NA,standardised uptitration to this dose|standardised uptitration to this dose,NA,NA,NA,NA
NCT03136484,uaa11307,NA,aa2036,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10086230,NA,NA,NA,NA,NA,NA
NCT03151343,updab0048,NA,updab0048,NA,empagliflozin,empagliflozin,25,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03151343,updab0049,NA,updab0049,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03159052,updab0050,NA,updab0050,NA,henagliflozin,henagliflozin,10,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03159052,updab0051,NA,updab0051,NA,henagliflozin,henagliflozin,5,mg,od,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03159052,updab0052,NA,updab0052,NA,placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT03172494,uaa11308,NA,aa2041,BG001|EG001|FG001|OG001,insulin_degludec,insulin degludec,as per bm,units,od,NA,NA,NA,NA,10088647|10088651|10088654|10088658,NA,NA,NA,NA,NA,NA
NCT03172494,uaa11309,NA,aa2037|aa2038,BG000|EG000|OG000|FG000,liraglutide_insulin_degludec,liraglutide,0.36,milligram,od,insulin degludec,as per bm,units,od,10088646|10088653|10088657|10088650,NA,allowed uptitration up to 1.8mg|allowed uptitration up to 1.8mg,NA,NA,NA,NA
NCT03172494,uaa11310,NA,aa2039|aa2040,FG002|BG002|EG002|OG001|OG002,liraglutide,liraglutide,1.8,milligram,od,NA,NA,NA,NA,10088652|10088648|10088655|10088656|10088659,NA,standardised uptitration to this dose|standardised uptitration to this dose,NA,NA,NA,NA
NCT03172494,uaa11311,NA,aa2042,BG003,total,NA,NA,NA,NA,NA,NA,NA,NA,10088649,NA,NA,NA,NA,NA,NA
NCT03175120,uaa11312,NA,aa2043,BG000|EG000|FG000|OG000,liraglutide,liraglutide,0.6,milligram,od,NA,NA,NA,NA,10088754|10088757|10088759|10088761,NA,allowed uptitrate to 1.8mg,NA,NA,NA,NA
NCT03175120,uaa11313,NA,aa2044,BG001|EG001|FG001|OG001,placebo,placebo,NA,NA,NA,NA,NA,NA,NA,10088755|10088758|10088760|10088762,NA,NA,NA,NA,NA,NA
NCT03175120,uaa11314,NA,aa2045,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10088756,NA,NA,NA,NA,NA,NA
NCT03191396,uaa11315,NA,aa2046,BG001|EG001|FG001|OG001,liraglutide,liraglutide,1.2,milligram,od,NA,NA,NA,NA,10089991|10089994|10089996|10089998,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT03191396,uaa11316,NA,aa2047,BG000|EG000|FG000|OG000,semaglutide,semaglutide,1,milligram,weekly,NA,NA,NA,NA,10089990|10089993|10089995|10089997,NA,standardised uptitration to this dose,NA,NA,NA,NA
NCT03191396,uaa11317,NA,aa2048,BG002,total,NA,NA,NA,NA,NA,NA,NA,NA,10089992,NA,NA,NA,NA,NA,NA
