trials,outcome,nct_id,models,term,estimate,std.error,outcome_method
39,hba1c,NCT01032629,rcs,age10'',0.87,8.036,locf
39,hba1c,NCT01032629,rcs,age10''',2.298,12.773,locf
39,hba1c,NCT01032629,rcs,arm_f=_2_uaa10512,0.859,1.264,locf
39,hba1c,NCT01032629,rcs,arm_f=_2_uaa10514,-0.105,1.283,locf
39,hba1c,NCT01032629,rcs,sex,-0.06,0.07,locf
39,hba1c,NCT01032629,rcs,age10 * arm_f=_2_uaa10512,-0.196,0.251,locf
39,hba1c,NCT01032629,rcs,age10' * arm_f=_2_uaa10512,-0.555,1.751,locf
39,hba1c,NCT01032629,rcs,age10'' * arm_f=_2_uaa10512,9.921,11.196,locf
39,hba1c,NCT01032629,rcs,age10''' * arm_f=_2_uaa10512,-20.944,17.928,locf
39,hba1c,NCT01032629,rcs,age10 * arm_f=_2_uaa10514,-0.041,0.255,locf
39,hba1c,NCT01032629,rcs,age10' * arm_f=_2_uaa10514,0.623,1.78,locf
39,hba1c,NCT01032629,rcs,age10'' * arm_f=_2_uaa10514,-1.649,11.276,locf
39,hba1c,NCT01032629,rcs,age10''' * arm_f=_2_uaa10514,-0.029,17.867,locf
39,hba1c,NCT01032629,rcs,arm_f=_2_uaa10512 * sex,-0.025,0.099,locf
39,hba1c,NCT01032629,rcs,arm_f=_2_uaa10514 * sex,-0.037,0.099,locf
39,hba1c,NCT01106625,rcs,Intercept,4.78,1.816,locf
39,hba1c,NCT01106625,rcs,value_1,0.484,0.043,locf
39,hba1c,NCT01106625,rcs,age10,-0.189,0.398,locf
39,hba1c,NCT01106625,rcs,age10',0.169,1.452,locf
39,hba1c,NCT01106625,rcs,age10'',0.518,7.537,locf
39,hba1c,NCT01106625,rcs,age10''',-2.313,15.707,locf
39,hba1c,NCT01106625,rcs,arm_f=_2_uaa10569,0.243,2.049,locf
39,hba1c,NCT01106625,rcs,arm_f=_2_uaa10570,-3.29,2.257,locf
39,hba1c,NCT01106625,rcs,sex,0.036,0.135,locf
39,hba1c,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,-0.167,0.462,locf
39,hba1c,NCT01106625,rcs,age10' * arm_f=_2_uaa10569,0.768,1.812,locf
39,hba1c,NCT01106625,rcs,age10'' * arm_f=_2_uaa10569,-4.513,9.923,locf
39,hba1c,NCT01106625,rcs,age10''' * arm_f=_2_uaa10569,8.538,21.4,locf
39,hba1c,NCT01106625,rcs,age10 * arm_f=_2_uaa10570,0.521,0.506,locf
39,hba1c,NCT01106625,rcs,age10' * arm_f=_2_uaa10570,-1.029,1.905,locf
39,hba1c,NCT01106625,rcs,age10'' * arm_f=_2_uaa10570,3.701,10.264,locf
39,hba1c,NCT01106625,rcs,age10''' * arm_f=_2_uaa10570,-7.353,22.169,locf
39,hba1c,NCT01106625,rcs,arm_f=_2_uaa10569 * sex,-0.24,0.189,locf
39,hba1c,NCT01106625,rcs,arm_f=_2_uaa10570 * sex,-0.02,0.191,locf
39,hba1c,NCT01081834,rcs,Intercept,4.364,1.06,locf
39,hba1c,NCT01081834,rcs,value_1,0.603,0.035,locf
39,hba1c,NCT01081834,rcs,age10,-0.306,0.254,locf
39,hba1c,NCT01081834,rcs,age10',0.258,1.08,locf
39,hba1c,NCT01081834,rcs,age10'',1.559,6.616,locf
39,hba1c,NCT01081834,rcs,age10''',-6.388,12.695,locf
39,hba1c,NCT01081834,rcs,arm_f=_2_uaa10548,1.779,1.419,locf
39,hba1c,NCT01081834,rcs,arm_f=_2_uaa10549,-1.974,1.484,locf
39,hba1c,NCT01081834,rcs,sex,0.074,0.12,locf
39,hba1c,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,-0.621,0.35,locf
39,hba1c,NCT01081834,rcs,age10' * arm_f=_2_uaa10548,3.068,1.486,locf
39,hba1c,NCT01081834,rcs,age10'' * arm_f=_2_uaa10548,-18.571,9.302,locf
39,hba1c,NCT01081834,rcs,age10''' * arm_f=_2_uaa10548,32.725,18.163,locf
39,hba1c,NCT01081834,rcs,age10 * arm_f=_2_uaa10549,0.194,0.367,locf
39,hba1c,NCT01081834,rcs,age10' * arm_f=_2_uaa10549,0.895,1.512,locf
39,hba1c,NCT01081834,rcs,age10'' * arm_f=_2_uaa10549,-9.046,9.15,locf
39,hba1c,NCT01081834,rcs,age10''' * arm_f=_2_uaa10549,19.216,17.541,locf
39,hba1c,NCT01081834,rcs,arm_f=_2_uaa10548 * sex,-0.112,0.171,locf
39,hba1c,NCT01081834,rcs,arm_f=_2_uaa10549 * sex,-0.018,0.169,locf
39,hba1c,NCT01106651,rcs,Intercept,1.196,3.659,locf
39,hba1c,NCT01106651,rcs,value_1,0.551,0.036,locf
39,hba1c,NCT01106651,rcs,age10,0.42,0.647,locf
39,hba1c,NCT01106651,rcs,age10',-5.731,5.556,locf
39,hba1c,NCT01106651,rcs,age10'',13.975,15.806,locf
39,hba1c,NCT01106651,rcs,age10''',-9.026,17.224,locf
39,hba1c,NCT01106651,rcs,arm_f=_2_uaa10573,-3.316,5.46,locf
39,hba1c,NCT01106651,rcs,arm_f=_2_uaa10574,-1.922,5.381,locf
39,hba1c,NCT01106651,rcs,sex,-0.076,0.098,locf
39,hba1c,NCT01106651,rcs,age10 * arm_f=_2_uaa10573,0.472,0.963,locf
39,hba1c,NCT01106651,rcs,age10' * arm_f=_2_uaa10573,-3.233,7.974,locf
39,hba1c,NCT01106651,rcs,age10'' * arm_f=_2_uaa10573,11.095,22.446,locf
39,hba1c,NCT01106651,rcs,age10''' * arm_f=_2_uaa10573,-15.526,24.105,locf
39,hba1c,NCT01106651,rcs,age10 * arm_f=_2_uaa10574,0.182,0.951,locf
39,hba1c,NCT01106651,rcs,age10' * arm_f=_2_uaa10574,0.525,8.146,locf
39,hba1c,NCT01106651,rcs,age10'' * arm_f=_2_uaa10574,1.02,23.194,locf
39,hba1c,NCT01106651,rcs,age10''' * arm_f=_2_uaa10574,-6.722,25.278,locf
39,hba1c,NCT01106651,rcs,arm_f=_2_uaa10573 * sex,0.03,0.135,locf
39,hba1c,NCT01106651,rcs,arm_f=_2_uaa10574 * sex,0.031,0.137,locf
39,hba1c,NCT01106677,rcs,Intercept,3.656,0.913,locf
39,hba1c,NCT01106677,rcs,value_1,0.524,0.023,locf
39,hba1c,NCT01106677,rcs,age10,-0.051,0.219,locf
39,hba1c,NCT01106677,rcs,age10',-0.231,0.831,locf
39,hba1c,NCT01106677,rcs,age10'',1.335,4.912,locf
39,hba1c,NCT01106677,rcs,age10''',-3.076,15.04,locf
39,hba1c,NCT01106677,rcs,arm_f=_2_uaa10577,-1.621,1.131,locf
39,hba1c,NCT01106677,rcs,arm_f=_2_uaa10578,-1.808,1.183,locf
39,hba1c,NCT01106677,rcs,arm_f=_2_uaa10580,0.216,1.185,locf
39,hba1c,NCT01106677,rcs,sex,0.135,0.109,locf
39,hba1c,NCT01106677,rcs,age10 * arm_f=_2_uaa10577,0.279,0.279,locf
39,hba1c,NCT01106677,rcs,age10' * arm_f=_2_uaa10577,-0.628,1.033,locf
39,hba1c,NCT01106677,rcs,age10'' * arm_f=_2_uaa10577,2.937,5.983,locf
39,hba1c,NCT01106677,rcs,age10''' * arm_f=_2_uaa10577,-5.161,17.984,locf
39,hba1c,NCT01106677,rcs,age10 * arm_f=_2_uaa10578,0.299,0.29,locf
39,hba1c,NCT01106677,rcs,age10' * arm_f=_2_uaa10578,-1.124,1.038,locf
39,hba1c,NCT01106677,rcs,age10'' * arm_f=_2_uaa10578,8.491,5.999,locf
39,hba1c,NCT01106677,rcs,age10''' * arm_f=_2_uaa10578,-28.213,18.141,locf
39,hba1c,NCT01106677,rcs,age10 * arm_f=_2_uaa10580,-0.181,0.292,locf
39,hba1c,NCT01106677,rcs,age10' * arm_f=_2_uaa10580,0.915,1.063,locf
39,hba1c,NCT01106677,rcs,age10'' * arm_f=_2_uaa10580,-5.363,6.126,locf
39,hba1c,NCT01106677,rcs,age10''' * arm_f=_2_uaa10580,13.305,18.273,locf
39,hba1c,NCT01106677,rcs,arm_f=_2_uaa10577 * sex,-0.127,0.133,locf
39,hba1c,NCT01106677,rcs,arm_f=_2_uaa10578 * sex,-0.162,0.134,locf
39,hba1c,NCT01106677,rcs,arm_f=_2_uaa10580 * sex,-0.077,0.134,locf
39,hba1c,NCT01106690,rcs,Intercept,7.767,2.352,locf
39,hba1c,NCT01106690,rcs,value_1,0.486,0.041,locf
39,hba1c,NCT01106690,rcs,age10,-0.914,0.521,locf
39,hba1c,NCT01106690,rcs,age10',3.32,2.148,locf
39,hba1c,NCT01106690,rcs,age10'',-14.655,10.851,locf
39,hba1c,NCT01106690,rcs,age10''',16.311,15.284,locf
39,hba1c,NCT01106690,rcs,arm_f=_2_uaa10582,-4.118,2.69,locf
39,hba1c,NCT01106690,rcs,arm_f=_2_uaa10583,-5.95,2.622,locf
39,hba1c,NCT01106690,rcs,sex,0.091,0.14,locf
39,hba1c,NCT01106690,rcs,age10 * arm_f=_2_uaa10582,0.74,0.605,locf
39,hba1c,NCT01106690,rcs,age10' * arm_f=_2_uaa10582,-2.821,2.702,locf
39,hba1c,NCT01106690,rcs,age10'' * arm_f=_2_uaa10582,14.417,14.373,locf
39,hba1c,NCT01106690,rcs,age10''' * arm_f=_2_uaa10582,-18.456,21.118,locf
39,hba1c,NCT01106690,rcs,age10 * arm_f=_2_uaa10583,1.18,0.588,locf
39,hba1c,NCT01106690,rcs,age10' * arm_f=_2_uaa10583,-4.014,2.566,locf
39,hba1c,NCT01106690,rcs,age10'' * arm_f=_2_uaa10583,16.915,13.599,locf
39,hba1c,NCT01106690,rcs,age10''' * arm_f=_2_uaa10583,-16.927,20.155,locf
39,hba1c,NCT01106690,rcs,arm_f=_2_uaa10582 * sex,0.05,0.198,locf
39,hba1c,NCT01106690,rcs,arm_f=_2_uaa10583 * sex,0.002,0.202,locf
39,hba1c,NCT01137812,rcs,Intercept,5.305,0.937,locf
39,hba1c,NCT01137812,rcs,value_1,0.501,0.036,locf
39,hba1c,NCT01137812,rcs,age10,-0.378,0.207,locf
39,hba1c,NCT01137812,rcs,age10',1.412,1.053,locf
39,hba1c,NCT01137812,rcs,age10'',-9.954,6.65,locf
39,hba1c,NCT01137812,rcs,age10''',16.127,10.235,locf
39,hba1c,NCT01137812,rcs,arm_f=_2_uaa10614,-3.618,1.275,locf
39,hba1c,NCT01137812,rcs,sex,-0.122,0.093,locf
39,hba1c,NCT01137812,rcs,age10 * arm_f=_2_uaa10614,0.696,0.29,locf
39,hba1c,NCT01137812,rcs,age10' * arm_f=_2_uaa10614,-2.985,1.502,locf
39,hba1c,NCT01137812,rcs,age10'' * arm_f=_2_uaa10614,19.98,9.56,locf
39,hba1c,NCT01137812,rcs,age10''' * arm_f=_2_uaa10614,-31.744,14.721,locf
39,hba1c,NCT01137812,rcs,arm_f=_2_uaa10614 * sex,0.076,0.13,locf
39,hba1c,NCT01809327,rcs,Intercept,4.437,0.946,locf
39,hba1c,NCT01809327,rcs,value_1,0.422,0.027,locf
39,hba1c,NCT01809327,rcs,age10,-0.117,0.227,locf
39,hba1c,NCT01809327,rcs,age10',0.052,0.458,locf
39,hba1c,NCT01809327,rcs,age10'',0.609,2.72,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10933,-1.595,1.212,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10934,-0.115,1.413,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10935,-0.916,1.271,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10936,-3.025,1.413,locf
39,hba1c,NCT01809327,rcs,sex,-0.151,0.141,locf
39,hba1c,NCT01809327,rcs,age10 * arm_f=_2_uaa10933,0.353,0.304,locf
39,hba1c,NCT01809327,rcs,age10' * arm_f=_2_uaa10933,-0.188,0.637,locf
39,hba1c,NCT01809327,rcs,age10'' * arm_f=_2_uaa10933,-0.829,3.828,locf
39,hba1c,NCT01809327,rcs,age10 * arm_f=_2_uaa10934,-0.066,0.346,locf
39,hba1c,NCT01809327,rcs,age10' * arm_f=_2_uaa10934,0.498,0.671,locf
39,hba1c,NCT01809327,rcs,age10'' * arm_f=_2_uaa10934,-2.987,3.879,locf
39,hba1c,NCT01809327,rcs,age10 * arm_f=_2_uaa10935,0.034,0.315,locf
39,hba1c,NCT01809327,rcs,age10' * arm_f=_2_uaa10935,0.41,0.653,locf
39,hba1c,NCT01809327,rcs,age10'' * arm_f=_2_uaa10935,-3.485,4.011,locf
39,hba1c,NCT01809327,rcs,age10 * arm_f=_2_uaa10936,0.569,0.351,locf
39,hba1c,NCT01809327,rcs,age10' * arm_f=_2_uaa10936,-0.6,0.691,locf
39,hba1c,NCT01809327,rcs,age10'' * arm_f=_2_uaa10936,1.261,3.948,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10933 * sex,-0.13,0.199,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10934 * sex,0.072,0.199,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10935 * sex,0.1,0.2,locf
39,hba1c,NCT01809327,rcs,arm_f=_2_uaa10936 * sex,0.215,0.198,locf
39,hba1c,NCT01989754,rcs,Intercept,5.473,0.584,locf
39,hba1c,NCT01989754,rcs,value_1,0.516,0.016,locf
39,hba1c,NCT01989754,rcs,age10,-0.251,0.111,locf
39,hba1c,NCT01989754,rcs,age10',-0.004,0.556,locf
39,hba1c,NCT01989754,rcs,age10'',0.422,1.965,locf
39,hba1c,NCT01989754,rcs,age10''',-0.983,4.584,locf
39,hba1c,NCT01989754,rcs,arm_f=_2_uaa10994,-1.04,0.786,locf
39,hba1c,NCT01989754,rcs,sex,-0.131,0.044,locf
39,hba1c,NCT01989754,rcs,age10 * arm_f=_2_uaa10994,0.06,0.154,locf
39,hba1c,NCT01989754,rcs,age10' * arm_f=_2_uaa10994,0.892,0.774,locf
39,hba1c,NCT01989754,rcs,age10'' * arm_f=_2_uaa10994,-3.527,2.749,locf
39,hba1c,NCT01989754,rcs,age10''' * arm_f=_2_uaa10994,8.194,6.453,locf
39,hba1c,NCT01989754,rcs,arm_f=_2_uaa10994 * sex,0.021,0.062,locf
39,hba1c,NCT02025907,rcs,Intercept,5.05,1.46,locf
39,hba1c,NCT02025907,rcs,value_1,0.598,0.088,locf
39,hba1c,NCT02025907,rcs,age10,-0.344,0.288,locf
39,hba1c,NCT02025907,rcs,age10',0.557,1.478,locf
39,hba1c,NCT02025907,rcs,age10'',0.56,9.562,locf
39,hba1c,NCT02025907,rcs,age10''',-8.893,19.152,locf
39,hba1c,NCT02025907,rcs,arm_f=_2_uaa11013,-2.655,1.898,locf
39,hba1c,NCT02025907,rcs,sex,-0.111,0.204,locf
39,hba1c,NCT02025907,rcs,age10 * arm_f=_2_uaa11013,0.372,0.433,locf
39,hba1c,NCT02025907,rcs,age10' * arm_f=_2_uaa11013,-0.934,2.189,locf
39,hba1c,NCT02025907,rcs,age10'' * arm_f=_2_uaa11013,5.811,13.95,locf
39,hba1c,NCT02025907,rcs,age10''' * arm_f=_2_uaa11013,-11.549,27.256,locf
39,hba1c,NCT02025907,rcs,arm_f=_2_uaa11013 * sex,0.037,0.294,locf
39,hba1c,NCT00819091,rcs,Intercept,0.922,1.618,locf
39,hba1c,NCT00819091,rcs,value_1,0.769,0.069,locf
39,hba1c,NCT00819091,rcs,age10,0.211,0.352,locf
39,hba1c,NCT00819091,rcs,age10',-0.435,1.762,locf
39,hba1c,NCT00819091,rcs,age10'',-3.511,10.034,locf
39,hba1c,NCT00819091,rcs,age10''',19.402,21.232,locf
39,hba1c,NCT00819091,rcs,arm_f=_2_Linagliptin,-0.284,1.963,locf
39,hba1c,NCT00819091,rcs,sex,0.078,0.195,locf
39,hba1c,NCT00819091,rcs,age10 * arm_f=_2_Linagliptin,0.037,0.459,locf
39,hba1c,NCT00819091,rcs,age10' * arm_f=_2_Linagliptin,-1.191,2.168,locf
39,hba1c,NCT00819091,rcs,age10'' * arm_f=_2_Linagliptin,8.706,12.22,locf
39,hba1c,NCT00819091,rcs,age10''' * arm_f=_2_Linagliptin,-17.533,26.108,locf
39,hba1c,NCT00819091,rcs,arm_f=_2_Linagliptin * sex,-0.306,0.238,locf
39,hba1c,NCT00800683,rcs,Intercept,2.148,2.241,locf
39,hba1c,NCT00800683,rcs,value_1,0.687,0.084,locf
39,hba1c,NCT00800683,rcs,age10,0.114,0.413,locf
39,hba1c,NCT00800683,rcs,age10',-0.922,1.285,locf
39,hba1c,NCT00800683,rcs,age10'',9.752,12.074,locf
39,hba1c,NCT00800683,rcs,age10''',-21.64,30.49,locf
39,hba1c,NCT00800683,rcs,arm_f=_2_Placebo,1.091,2.614,locf
39,hba1c,NCT00800683,rcs,sex,-0.032,0.227,locf
39,hba1c,NCT00800683,rcs,age10 * arm_f=_2_Placebo,-0.356,0.523,locf
39,hba1c,NCT00800683,rcs,age10' * arm_f=_2_Placebo,1.081,1.733,locf
39,hba1c,NCT00800683,rcs,age10'' * arm_f=_2_Placebo,-10.121,16.379,locf
39,hba1c,NCT00800683,rcs,age10''' * arm_f=_2_Placebo,22.396,41.362,locf
39,hba1c,NCT00800683,rcs,arm_f=_2_Placebo * sex,0.361,0.328,locf
39,hba1c,NCT00740051,rcs,Intercept,7.556,3.638,locf
39,hba1c,NCT00740051,rcs,value_1,0.331,0.084,locf
39,hba1c,NCT00740051,rcs,age10,-0.724,0.811,locf
39,hba1c,NCT00740051,rcs,age10',7.765,4.583,locf
39,hba1c,NCT00740051,rcs,age10'',-37.791,20.578,locf
39,hba1c,NCT00740051,rcs,age10''',49.968,27.979,locf
39,hba1c,NCT00740051,rcs,arm_f=_2_Linagliptin,-2.347,3.825,locf
39,hba1c,NCT00740051,rcs,sex,0.027,0.273,locf
39,hba1c,NCT00740051,rcs,age10 * arm_f=_2_Linagliptin,0.655,0.874,locf
39,hba1c,NCT00740051,rcs,age10' * arm_f=_2_Linagliptin,-4.895,5.177,locf
39,hba1c,NCT00740051,rcs,age10'' * arm_f=_2_Linagliptin,18.202,23.966,locf
39,hba1c,NCT00740051,rcs,age10''' * arm_f=_2_Linagliptin,-17.537,33.431,locf
39,hba1c,NCT00740051,rcs,arm_f=_2_Linagliptin * sex,-0.073,0.338,locf
39,hba1c,NCT00996658,rcs,Intercept,1.8,2.894,locf
39,hba1c,NCT00996658,rcs,value_1,0.5,0.079,locf
39,hba1c,NCT00996658,rcs,age10,0.43,0.68,locf
39,hba1c,NCT00996658,rcs,age10',-0.821,3.448,locf
39,hba1c,NCT00996658,rcs,age10'',0.186,18.004,locf
39,hba1c,NCT00996658,rcs,age10''',1.379,27.594,locf
39,hba1c,NCT00996658,rcs,arm_f=_2_Linagliptin,1.536,3.183,locf
39,hba1c,NCT00996658,rcs,sex,0.138,0.226,locf
39,hba1c,NCT00996658,rcs,age10 * arm_f=_2_Linagliptin,-0.485,0.75,locf
39,hba1c,NCT00996658,rcs,age10' * arm_f=_2_Linagliptin,2.499,3.95,locf
39,hba1c,NCT00996658,rcs,age10'' * arm_f=_2_Linagliptin,-12.419,21.299,locf
39,hba1c,NCT00996658,rcs,age10''' * arm_f=_2_Linagliptin,19.052,33.58,locf
39,hba1c,NCT00996658,rcs,arm_f=_2_Linagliptin * sex,0.039,0.273,locf
39,hba1c,NCT01084005,rcs,Intercept,2.7,13.316,locf
39,hba1c,NCT01084005,rcs,value_1,0.582,0.051,locf
39,hba1c,NCT01084005,rcs,age10,0.089,1.873,locf
39,hba1c,NCT01084005,rcs,age10',-5.244,23.578,locf
39,hba1c,NCT01084005,rcs,age10'',18.108,60.194,locf
39,hba1c,NCT01084005,rcs,age10''',-19.474,48.883,locf
39,hba1c,NCT01084005,rcs,arm_f=_2_Linagliptin,-3.895,15.398,locf
39,hba1c,NCT01084005,rcs,sex,-0.213,0.136,locf
39,hba1c,NCT01084005,rcs,age10 * arm_f=_2_Linagliptin,0.45,2.174,locf
39,hba1c,NCT01084005,rcs,age10' * arm_f=_2_Linagliptin,-3.315,28.068,locf
39,hba1c,NCT01084005,rcs,age10'' * arm_f=_2_Linagliptin,0.933,72.381,locf
39,hba1c,NCT01084005,rcs,age10''' * arm_f=_2_Linagliptin,9.902,59.52,locf
39,hba1c,NCT01084005,rcs,arm_f=_2_Linagliptin * sex,0.233,0.172,locf
39,hba1c,NCT01087502,rcs,Intercept,-0.898,1.373,locf
39,hba1c,NCT01087502,rcs,value_1,0.853,0.051,locf
39,hba1c,NCT01087502,rcs,age10,0.398,0.248,locf
39,hba1c,NCT01087502,rcs,age10',-0.83,0.898,locf
39,hba1c,NCT01087502,rcs,age10'',1.274,6.852,locf
39,hba1c,NCT01087502,rcs,age10''',2.627,15.699,locf
39,hba1c,NCT01087502,rcs,arm_f=_2_Linagliptin,0.888,1.946,locf
39,hba1c,NCT01087502,rcs,sex,-0.092,0.135,locf
39,hba1c,NCT01087502,rcs,age10 * arm_f=_2_Linagliptin,-0.245,0.363,locf
39,hba1c,NCT01087502,rcs,age10' * arm_f=_2_Linagliptin,0.512,1.288,locf
39,hba1c,NCT01087502,rcs,age10'' * arm_f=_2_Linagliptin,-0.554,9.952,locf
39,hba1c,NCT01087502,rcs,age10''' * arm_f=_2_Linagliptin,-1.582,22.892,locf
39,hba1c,NCT01087502,rcs,arm_f=_2_Linagliptin * sex,-0.109,0.193,locf
39,hba1c,NCT01194830,rcs,Intercept,5.147,1.858,locf
39,hba1c,NCT01194830,rcs,value_1,0.46,0.073,locf
39,hba1c,NCT01194830,rcs,age10,-0.101,0.419,locf
39,hba1c,NCT01194830,rcs,age10',0.004,2.053,locf
39,hba1c,NCT01194830,rcs,age10'',1.574,14.049,locf
39,hba1c,NCT01194830,rcs,age10''',-3.754,20.508,locf
39,hba1c,NCT01194830,rcs,arm_f=_2_Linagliptin,-1.126,2.777,locf
39,hba1c,NCT01194830,rcs,sex,-0.73,0.216,locf
39,hba1c,NCT01194830,rcs,age10 * arm_f=_2_Linagliptin,0.138,0.681,locf
39,hba1c,NCT01194830,rcs,age10' * arm_f=_2_Linagliptin,-1.076,3.194,locf
39,hba1c,NCT01194830,rcs,age10'' * arm_f=_2_Linagliptin,2.478,21.4,locf
39,hba1c,NCT01194830,rcs,age10''' * arm_f=_2_Linagliptin,2.25,30.95,locf
39,hba1c,NCT01194830,rcs,arm_f=_2_Linagliptin * sex,0.692,0.314,locf
39,hba1c,NCT02182830,rcs,Intercept,2.066,2.281,locf
39,hba1c,NCT02182830,rcs,value_1,0.744,0.072,locf
39,hba1c,NCT02182830,rcs,age10,0.041,0.504,locf
39,hba1c,NCT02182830,rcs,age10',-0.265,1.46,locf
39,hba1c,NCT02182830,rcs,age10'',-1.961,15.858,locf
39,hba1c,NCT02182830,rcs,age10''',12.526,35.139,locf
39,hba1c,NCT02182830,rcs,arm_f=_2_Empagliflozin 10-25mg,-1.952,2.799,locf
39,hba1c,NCT02182830,rcs,sex,0.023,0.208,locf
39,hba1c,NCT02182830,rcs,age10 * arm_f=_2_Empagliflozin 10-25mg,0.3,0.657,locf
39,hba1c,NCT02182830,rcs,age10' * arm_f=_2_Empagliflozin 10-25mg,-0.648,2.055,locf
39,hba1c,NCT02182830,rcs,age10'' * arm_f=_2_Empagliflozin 10-25mg,10.314,23.395,locf
39,hba1c,NCT02182830,rcs,age10''' * arm_f=_2_Empagliflozin 10-25mg,-29.068,53.568,locf
39,hba1c,NCT02182830,rcs,arm_f=_2_Empagliflozin 10-25mg * sex,-0.104,0.298,locf
39,hba1c,NCT02453555,rcs,Intercept,3.19,1.415,locf
39,hba1c,NCT02453555,rcs,value_1,0.394,0.064,locf
39,hba1c,NCT02453555,rcs,age10,0.226,0.293,locf
39,hba1c,NCT02453555,rcs,age10',-0.32,1.329,locf
39,hba1c,NCT02453555,rcs,age10'',0.72,7.259,locf
39,hba1c,NCT02453555,rcs,age10''',0.324,13.965,locf
39,hba1c,NCT02453555,rcs,arm_f=_2_Empagliflozin 10mg + Linagliptin 5mg,0.95,1.767,locf
39,hba1c,NCT02453555,rcs,sex,-0.059,0.183,locf
39,hba1c,NCT02453555,rcs,age10 * arm_f=_2_Empagliflozin 10mg + Linagliptin 5mg,-0.307,0.381,locf
39,hba1c,NCT02453555,rcs,age10' * arm_f=_2_Empagliflozin 10mg + Linagliptin 5mg,1.094,1.697,locf
39,hba1c,NCT02453555,rcs,age10'' * arm_f=_2_Empagliflozin 10mg + Linagliptin 5mg,-4.162,9.331,locf
39,hba1c,NCT02453555,rcs,age10''' * arm_f=_2_Empagliflozin 10mg + Linagliptin 5mg,3.401,17.916,locf
39,hba1c,NCT02453555,rcs,arm_f=_2_Empagliflozin 10mg + Linagliptin 5mg * sex,-0.006,0.224,locf
39,hba1c,NCT00763451,rcs,Intercept,3.547,1.602,locf
39,hba1c,NCT00763451,rcs,value_1,0.357,0.05,locf
39,hba1c,NCT00763451,rcs,age10,0.291,0.362,locf
39,hba1c,NCT00763451,rcs,age10',-0.899,1.727,locf
39,hba1c,NCT00763451,rcs,age10'',-0.308,8.188,locf
39,hba1c,NCT00763451,rcs,age10''',10.763,15.764,locf
39,hba1c,NCT00763451,rcs,arm_f=_2_Lixisenatide 1-step titration,1.209,2.245,locf
39,hba1c,NCT00763451,rcs,arm_f=_2_Lixisenatide 2-step titration,1.117,1.91,locf
39,hba1c,NCT00763451,rcs,sex,-0.29,0.147,locf
39,hba1c,NCT00763451,rcs,age10 * arm_f=_2_Lixisenatide 1-step titration,-0.316,0.518,locf
39,hba1c,NCT00763451,rcs,age10' * arm_f=_2_Lixisenatide 1-step titration,1.207,2.449,locf
39,hba1c,NCT00763451,rcs,age10'' * arm_f=_2_Lixisenatide 1-step titration,-5.68,11.94,locf
39,hba1c,NCT00763451,rcs,age10''' * arm_f=_2_Lixisenatide 1-step titration,10.34,24.127,locf
39,hba1c,NCT00763451,rcs,age10 * arm_f=_2_Lixisenatide 2-step titration,-0.31,0.445,locf
39,hba1c,NCT00763451,rcs,age10' * arm_f=_2_Lixisenatide 2-step titration,0.911,2.202,locf
39,hba1c,NCT00763451,rcs,age10'' * arm_f=_2_Lixisenatide 2-step titration,-2.823,10.986,locf
39,hba1c,NCT00763451,rcs,age10''' * arm_f=_2_Lixisenatide 2-step titration,1.169,22.931,locf
39,hba1c,NCT00763451,rcs,arm_f=_2_Lixisenatide 1-step titration * sex,0.219,0.21,locf
39,hba1c,NCT00763451,rcs,arm_f=_2_Lixisenatide 2-step titration * sex,0.245,0.209,locf
39,hba1c,NCT00976937,rcs,Intercept,0.811,3.103,locf
39,hba1c,NCT00976937,rcs,value_1,0.742,0.058,locf
39,hba1c,NCT00976937,rcs,age10,0.165,0.838,locf
39,hba1c,NCT00976937,rcs,age10',-0.044,2.131,locf
39,hba1c,NCT00976937,rcs,age10'',0.525,14.214,locf
39,hba1c,NCT00976937,rcs,age10''',-13.974,45.908,locf
39,hba1c,NCT00976937,rcs,arm_f=_2_Lixisenatide,-1.852,3.411,locf
39,hba1c,NCT00976937,rcs,sex,-0.165,0.155,locf
39,hba1c,NCT00976937,rcs,age10 * arm_f=_2_Lixisenatide,0.592,0.947,locf
39,hba1c,NCT00976937,rcs,age10' * arm_f=_2_Lixisenatide,-2.657,2.62,locf
39,hba1c,NCT00976937,rcs,age10'' * arm_f=_2_Lixisenatide,17.649,18.741,locf
39,hba1c,NCT00976937,rcs,age10''' * arm_f=_2_Lixisenatide,-43.453,64.604,locf
39,hba1c,NCT00976937,rcs,arm_f=_2_Lixisenatide * sex,-0.038,0.227,locf
39,hba1c,NCT00866658,rcs,Intercept,4.282,1.399,locf
39,hba1c,NCT00866658,rcs,value_1,0.637,0.069,locf
39,hba1c,NCT00866658,rcs,age10,-0.266,0.284,locf
