trials,outcome,nct_id,nct_id2,models,row,col,r,outcome_method
39,hba1c,NCT01558271,NCT01558271,rcs,age10',arm_f=_2_Dulaglutide 0.75mg * sex,-0.092,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10'',arm_f=_2_Dulaglutide 0.75mg * sex,0.127,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10''',arm_f=_2_Dulaglutide 0.75mg * sex,-0.157,locf
39,hba1c,NCT01558271,NCT01558271,rcs,arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Dulaglutide 0.75mg * sex,-0.028,locf
39,hba1c,NCT01558271,NCT01558271,rcs,arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Dulaglutide 0.75mg * sex,-0.021,locf
39,hba1c,NCT01558271,NCT01558271,rcs,sex,arm_f=_2_Dulaglutide 0.75mg * sex,-0.888,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10 * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Dulaglutide 0.75mg * sex,-0.037,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10' * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Dulaglutide 0.75mg * sex,0.09,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10'' * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Dulaglutide 0.75mg * sex,-0.123,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10''' * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Dulaglutide 0.75mg * sex,0.151,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10 * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Dulaglutide 0.75mg * sex,-0.027,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10' * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Dulaglutide 0.75mg * sex,0.075,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10'' * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Dulaglutide 0.75mg * sex,-0.106,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10''' * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Dulaglutide 0.75mg * sex,0.133,locf
39,hba1c,NCT01558271,NCT01558271,rcs,Intercept,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.02,locf
39,hba1c,NCT01558271,NCT01558271,rcs,value_1,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.016,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.031,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10',arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.083,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10'',arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.115,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10''',arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.142,locf
39,hba1c,NCT01558271,NCT01558271,rcs,arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.018,locf
39,hba1c,NCT01558271,NCT01558271,rcs,arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.031,locf
39,hba1c,NCT01558271,NCT01558271,rcs,sex,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.795,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10 * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.03,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10' * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.078,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10'' * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.106,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10''' * arm_f=_2_Dulaglutide 0.75mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.13,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10 * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.034,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10' * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.06,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10'' * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,-0.078,locf
39,hba1c,NCT01558271,NCT01558271,rcs,age10''' * arm_f=_2_Liraglutide 0.3/0.6/0.9mg,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.098,locf
39,hba1c,NCT01558271,NCT01558271,rcs,arm_f=_2_Dulaglutide 0.75mg * sex,arm_f=_2_Liraglutide 0.3/0.6/0.9mg * sex,0.706,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,value_1,-0.316,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10,-0.971,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10,0.095,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10',0.874,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10',-0.112,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,age10',-0.92,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10'',-0.744,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10'',0.124,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,age10'',0.787,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',age10'',-0.953,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10''',0.649,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10''',-0.124,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,age10''',-0.687,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',age10''',0.881,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',age10''',-0.981,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,arm_f=_2_Dula 0.75mg,-0.9,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,arm_f=_2_Dula 0.75mg,0.1,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,arm_f=_2_Dula 0.75mg,0.917,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',arm_f=_2_Dula 0.75mg,-0.82,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',arm_f=_2_Dula 0.75mg,0.693,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''',arm_f=_2_Dula 0.75mg,-0.601,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,sex,-0.093,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,sex,0.012,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,sex,0.049,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',sex,0.003,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',sex,-0.031,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''',sex,0.04,locf
39,hba1c,NCT02750410,NCT02750410,rcs,arm_f=_2_Dula 0.75mg,sex,0.087,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10 * arm_f=_2_Dula 0.75mg,0.894,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10 * arm_f=_2_Dula 0.75mg,-0.1,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,age10 * arm_f=_2_Dula 0.75mg,-0.918,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',age10 * arm_f=_2_Dula 0.75mg,0.845,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',age10 * arm_f=_2_Dula 0.75mg,-0.723,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''',age10 * arm_f=_2_Dula 0.75mg,0.632,locf
39,hba1c,NCT02750410,NCT02750410,rcs,arm_f=_2_Dula 0.75mg,age10 * arm_f=_2_Dula 0.75mg,-0.995,locf
39,hba1c,NCT02750410,NCT02750410,rcs,sex,age10 * arm_f=_2_Dula 0.75mg,-0.045,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10' * arm_f=_2_Dula 0.75mg,-0.797,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10' * arm_f=_2_Dula 0.75mg,0.125,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,age10' * arm_f=_2_Dula 0.75mg,0.833,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',age10' * arm_f=_2_Dula 0.75mg,-0.906,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',age10' * arm_f=_2_Dula 0.75mg,0.863,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''',age10' * arm_f=_2_Dula 0.75mg,-0.799,locf
39,hba1c,NCT02750410,NCT02750410,rcs,arm_f=_2_Dula 0.75mg,age10' * arm_f=_2_Dula 0.75mg,0.883,locf
39,hba1c,NCT02750410,NCT02750410,rcs,sex,age10' * arm_f=_2_Dula 0.75mg,-0.003,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10 * arm_f=_2_Dula 0.75mg,age10' * arm_f=_2_Dula 0.75mg,-0.915,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10'' * arm_f=_2_Dula 0.75mg,0.674,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10'' * arm_f=_2_Dula 0.75mg,-0.138,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,age10'' * arm_f=_2_Dula 0.75mg,-0.707,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',age10'' * arm_f=_2_Dula 0.75mg,0.856,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',age10'' * arm_f=_2_Dula 0.75mg,-0.898,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''',age10'' * arm_f=_2_Dula 0.75mg,0.881,locf
39,hba1c,NCT02750410,NCT02750410,rcs,arm_f=_2_Dula 0.75mg,age10'' * arm_f=_2_Dula 0.75mg,-0.739,locf
39,hba1c,NCT02750410,NCT02750410,rcs,sex,age10'' * arm_f=_2_Dula 0.75mg,0.028,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10 * arm_f=_2_Dula 0.75mg,age10'' * arm_f=_2_Dula 0.75mg,0.778,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10' * arm_f=_2_Dula 0.75mg,age10'' * arm_f=_2_Dula 0.75mg,-0.951,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,age10''' * arm_f=_2_Dula 0.75mg,-0.587,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,age10''' * arm_f=_2_Dula 0.75mg,0.138,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,age10''' * arm_f=_2_Dula 0.75mg,0.614,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',age10''' * arm_f=_2_Dula 0.75mg,-0.787,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',age10''' * arm_f=_2_Dula 0.75mg,0.877,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''',age10''' * arm_f=_2_Dula 0.75mg,-0.893,locf
39,hba1c,NCT02750410,NCT02750410,rcs,arm_f=_2_Dula 0.75mg,age10''' * arm_f=_2_Dula 0.75mg,0.638,locf
39,hba1c,NCT02750410,NCT02750410,rcs,sex,age10''' * arm_f=_2_Dula 0.75mg,-0.035,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10 * arm_f=_2_Dula 0.75mg,age10''' * arm_f=_2_Dula 0.75mg,-0.676,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10' * arm_f=_2_Dula 0.75mg,age10''' * arm_f=_2_Dula 0.75mg,0.878,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'' * arm_f=_2_Dula 0.75mg,age10''' * arm_f=_2_Dula 0.75mg,-0.981,locf
39,hba1c,NCT02750410,NCT02750410,rcs,Intercept,arm_f=_2_Dula 0.75mg * sex,0.083,locf
39,hba1c,NCT02750410,NCT02750410,rcs,value_1,arm_f=_2_Dula 0.75mg * sex,-0.02,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10,arm_f=_2_Dula 0.75mg * sex,-0.043,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10',arm_f=_2_Dula 0.75mg * sex,-0.002,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'',arm_f=_2_Dula 0.75mg * sex,0.026,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''',arm_f=_2_Dula 0.75mg * sex,-0.033,locf
39,hba1c,NCT02750410,NCT02750410,rcs,arm_f=_2_Dula 0.75mg,arm_f=_2_Dula 0.75mg * sex,-0.103,locf
39,hba1c,NCT02750410,NCT02750410,rcs,sex,arm_f=_2_Dula 0.75mg * sex,-0.859,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10 * arm_f=_2_Dula 0.75mg,arm_f=_2_Dula 0.75mg * sex,0.055,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10' * arm_f=_2_Dula 0.75mg,arm_f=_2_Dula 0.75mg * sex,-0.019,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10'' * arm_f=_2_Dula 0.75mg,arm_f=_2_Dula 0.75mg * sex,-0.004,locf
39,hba1c,NCT02750410,NCT02750410,rcs,age10''' * arm_f=_2_Dula 0.75mg,arm_f=_2_Dula 0.75mg * sex,0.013,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,value_1,-0.443,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10,-0.872,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10,-0.043,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10',0.705,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10',0.026,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,age10',-0.841,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10'',-0.561,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10'',-0.001,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,age10'',0.67,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',age10'',-0.948,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10''',0.45,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10''',-0.019,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,age10''',-0.533,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',age10''',0.856,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',age10''',-0.974,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,arm_f=_2_Lixisenatide,-0.461,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,arm_f=_2_Lixisenatide,-0.036,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,arm_f=_2_Lixisenatide,0.53,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',arm_f=_2_Lixisenatide,-0.426,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',arm_f=_2_Lixisenatide,0.333,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''',arm_f=_2_Lixisenatide,-0.261,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,sex,-0.043,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,sex,0.04,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,sex,-0.01,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',sex,-0.042,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',sex,0.055,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''',sex,-0.056,locf
39,hba1c,NCT01768559,NCT01768559,rcs,arm_f=_2_Lixisenatide,sex,0.013,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10 * arm_f=_2_Lixisenatide,0.458,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10 * arm_f=_2_Lixisenatide,0.041,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,age10 * arm_f=_2_Lixisenatide,-0.535,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',age10 * arm_f=_2_Lixisenatide,0.45,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',age10 * arm_f=_2_Lixisenatide,-0.358,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''',age10 * arm_f=_2_Lixisenatide,0.284,locf
39,hba1c,NCT01768559,NCT01768559,rcs,arm_f=_2_Lixisenatide,age10 * arm_f=_2_Lixisenatide,-0.995,locf
39,hba1c,NCT01768559,NCT01768559,rcs,sex,age10 * arm_f=_2_Lixisenatide,0.006,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10' * arm_f=_2_Lixisenatide,-0.387,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10' * arm_f=_2_Lixisenatide,-0.032,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,age10' * arm_f=_2_Lixisenatide,0.471,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',age10' * arm_f=_2_Lixisenatide,-0.56,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',age10' * arm_f=_2_Lixisenatide,0.531,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''',age10' * arm_f=_2_Lixisenatide,-0.479,locf
39,hba1c,NCT01768559,NCT01768559,rcs,arm_f=_2_Lixisenatide,age10' * arm_f=_2_Lixisenatide,0.817,locf
39,hba1c,NCT01768559,NCT01768559,rcs,sex,age10' * arm_f=_2_Lixisenatide,0.023,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10 * arm_f=_2_Lixisenatide,age10' * arm_f=_2_Lixisenatide,-0.857,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10'' * arm_f=_2_Lixisenatide,0.318,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10'' * arm_f=_2_Lixisenatide,0.007,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,age10'' * arm_f=_2_Lixisenatide,-0.383,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',age10'' * arm_f=_2_Lixisenatide,0.543,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',age10'' * arm_f=_2_Lixisenatide,-0.572,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''',age10'' * arm_f=_2_Lixisenatide,0.557,locf
39,hba1c,NCT01768559,NCT01768559,rcs,arm_f=_2_Lixisenatide,age10'' * arm_f=_2_Lixisenatide,-0.645,locf
39,hba1c,NCT01768559,NCT01768559,rcs,sex,age10'' * arm_f=_2_Lixisenatide,-0.031,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10 * arm_f=_2_Lixisenatide,age10'' * arm_f=_2_Lixisenatide,0.689,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10' * arm_f=_2_Lixisenatide,age10'' * arm_f=_2_Lixisenatide,-0.947,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,age10''' * arm_f=_2_Lixisenatide,-0.259,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,age10''' * arm_f=_2_Lixisenatide,0.013,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,age10''' * arm_f=_2_Lixisenatide,0.306,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',age10''' * arm_f=_2_Lixisenatide,-0.491,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',age10''' * arm_f=_2_Lixisenatide,0.559,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''',age10''' * arm_f=_2_Lixisenatide,-0.574,locf
39,hba1c,NCT01768559,NCT01768559,rcs,arm_f=_2_Lixisenatide,age10''' * arm_f=_2_Lixisenatide,0.506,locf
39,hba1c,NCT01768559,NCT01768559,rcs,sex,age10''' * arm_f=_2_Lixisenatide,0.032,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10 * arm_f=_2_Lixisenatide,age10''' * arm_f=_2_Lixisenatide,-0.547,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10' * arm_f=_2_Lixisenatide,age10''' * arm_f=_2_Lixisenatide,0.849,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'' * arm_f=_2_Lixisenatide,age10''' * arm_f=_2_Lixisenatide,-0.971,locf
39,hba1c,NCT01768559,NCT01768559,rcs,Intercept,arm_f=_2_Lixisenatide * sex,0.037,locf
39,hba1c,NCT01768559,NCT01768559,rcs,value_1,arm_f=_2_Lixisenatide * sex,-0.052,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10,arm_f=_2_Lixisenatide * sex,0.007,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10',arm_f=_2_Lixisenatide * sex,0.024,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'',arm_f=_2_Lixisenatide * sex,-0.032,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''',arm_f=_2_Lixisenatide * sex,0.033,locf
39,hba1c,NCT01768559,NCT01768559,rcs,arm_f=_2_Lixisenatide,arm_f=_2_Lixisenatide * sex,-0.039,locf
39,hba1c,NCT01768559,NCT01768559,rcs,sex,arm_f=_2_Lixisenatide * sex,-0.578,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10 * arm_f=_2_Lixisenatide,arm_f=_2_Lixisenatide * sex,-0.002,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10' * arm_f=_2_Lixisenatide,arm_f=_2_Lixisenatide * sex,0.012,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10'' * arm_f=_2_Lixisenatide,arm_f=_2_Lixisenatide * sex,-0.017,locf
39,hba1c,NCT01768559,NCT01768559,rcs,age10''' * arm_f=_2_Lixisenatide,arm_f=_2_Lixisenatide * sex,0.014,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,value_1,-0.577,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,age10,-0.841,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,age10,0.06,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,age10',0.649,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,age10',-0.008,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10,age10',-0.849,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,age10'',-0.483,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,age10'',-0.015,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10,age10'',0.664,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10',age10'',-0.939,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,age10''',0.353,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,age10''',0.028,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10,age10''',-0.509,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10',age10''',0.825,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10'',age10''',-0.967,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.485,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,arm_f=_2_GLP1 PLUS INSULIN BASAL,0.026,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10,arm_f=_2_GLP1 PLUS INSULIN BASAL,0.57,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10',arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.454,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10'',arm_f=_2_GLP1 PLUS INSULIN BASAL,0.346,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10''',arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.26,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,sex,0.032,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,sex,-0.023,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10,sex,-0.092,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10',sex,0.106,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10'',sex,-0.099,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10''',sex,0.087,locf
39,hba1c,NCT00975286,NCT00975286,rcs,arm_f=_2_GLP1 PLUS INSULIN BASAL,sex,-0.014,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.481,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.016,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10,age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.584,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10',age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.496,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10'',age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.389,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10''',age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.298,locf
39,hba1c,NCT00975286,NCT00975286,rcs,arm_f=_2_GLP1 PLUS INSULIN BASAL,age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.993,locf
39,hba1c,NCT00975286,NCT00975286,rcs,sex,age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.053,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.384,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.034,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10,age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.529,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10',age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.625,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10'',age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.588,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10''',age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.517,locf
39,hba1c,NCT00975286,NCT00975286,rcs,arm_f=_2_GLP1 PLUS INSULIN BASAL,age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.833,locf
39,hba1c,NCT00975286,NCT00975286,rcs,sex,age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.065,locf
39,hba1c,NCT00975286,NCT00975286,rcs,age10 * arm_f=_2_GLP1 PLUS INSULIN BASAL,age10' * arm_f=_2_GLP1 PLUS INSULIN BASAL,-0.878,locf
39,hba1c,NCT00975286,NCT00975286,rcs,Intercept,age10'' * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.286,locf
39,hba1c,NCT00975286,NCT00975286,rcs,value_1,age10'' * arm_f=_2_GLP1 PLUS INSULIN BASAL,0.058,locf
